,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41
764,0.78544,3693.2,4489.9,8.9157,26.88,42.269,2701.2,74.917,120.41,0.29888,80.279,50.195,2630.0,22.763,51.724,3097.7,21.921,67.938,272.28,340.82,94.412,77.383,32.314,9.016,26.483,7.1243,18.842,1.7109,32.573,14.007,23.6,1.2912,18.174,2.3395,4.8336,2.3003,0.0066886,0.82054,0.11074,54.398,43.987
765,0.78361,3711.6,4505.1,8.7912,26.89,42.588,2702.2,74.71,120.41,0.30253,80.403,51.262,2631.1,22.878,49.587,3098.7,23.082,67.99,269.02,340.93,94.387,77.214,32.314,9.016,26.483,7.1243,18.842,1.7109,32.573,14.007,23.6,1.2912,18.174,2.3395,4.8336,2.3003,0.0075087,0.86686,0.10571,53.902,43.685
766,0.7553,3655.4,4468.7,8.7879,26.868,42.082,2698.2,74.353,120.37,0.33686,80.192,48.497,2627.2,26.804,49.337,3095.7,23.574,67.977,270.11,341.17,94.618,76.997,32.115,8.9792,26.063,7.0176,18.935,1.7376,33.387,13.871,24.002,1.1637,18.613,2.3107,4.8342,2.2712,0.0075087,0.86686,0.10571,53.902,43.685
767,0.75573,3599.7,4444.5,8.8961,26.587,42.54,2697.7,75.149,120.35,0.33645,80.055,51.102,2625.9,24.277,49.233,3094.5,23.145,67.916,267.5,341.2,94.905,77.112,32.115,8.9792,26.063,7.0176,18.935,1.7376,33.387,13.871,24.002,1.1637,18.613,2.3107,4.8342,2.2712,0.0075087,0.86686,0.10571,53.902,43.685
768,0.77583,3619.6,4501.3,8.7176,27.019,42.281,2699.9,74.305,120.38,0.32265,80.08,49.624,2628.1,24.532,51.353,3095.8,22.992,67.854,269.96,341.6,94.74,77.408,32.275,8.8927,26.864,6.8945,19.007,1.7523,32.701,13.965,24.163,1.2406,18.937,2.2945,4.9325,2.3689,0.0075087,0.86686,0.10571,53.902,43.685
769,0.77326,3617.7,4478.8,8.8296,26.809,42.446,2703.9,74.364,120.39,0.32192,80.3,49.302,2633.7,24.7,51.008,3099.0,22.074,67.84,270.43,341.47,94.768,77.619,32.275,8.8927,26.864,6.8945,19.007,1.7523,32.701,13.965,24.163,1.2406,18.937,2.2945,4.9325,2.3689,0.0075087,0.86686,0.10571,53.902,43.685
770,0.76128,3668.8,4428.8,8.6661,26.97,42.466,2705.8,74.879,120.4,0.33204,80.4,50.439,2635.0,25.574,48.421,3102.0,23.755,67.912,272.03,341.6,94.615,77.811,32.4,8.9299,26.247,6.8424,18.471,1.6986,32.608,13.898,23.682,1.1789,18.544,2.3393,4.8107,2.2762,0.0016224,0.82825,0.092945,53.879,43.457
771,0.75806,3659.2,4466.9,8.8806,26.985,42.263,2705.5,74.91,120.4,0.33579,80.356,47.965,2634.1,24.939,50.356,3102.7,23.211,67.967,272.99,341.6,94.654,77.599,32.4,8.9299,26.247,6.8424,18.471,1.6986,32.608,13.898,23.682,1.1789,18.544,2.3393,4.8107,2.2762,0.0016224,0.82825,0.092945,53.879,43.457
772,0.74525,3658.2,4526.0,8.8078,27.065,42.553,2705.6,74.861,120.42,0.32753,80.36,52.713,2634.8,26.31,50.631,3103.3,23.08,68.027,271.9,341.86,94.58,77.532,32.117,8.9721,25.781,6.8121,18.615,1.7381,33.193,13.844,23.601,1.2971,18.728,2.3901,4.8233,2.2394,0.0016224,0.82825,0.092945,53.879,43.457
773,0.74518,3660.4,4495.9,8.7839,27.026,42.015,2706.1,74.803,120.4,0.3277,80.251,50.78,2633.7,25.473,48.195,3103.0,22.304,68.063,273.59,341.7,94.575,77.155,32.117,8.9721,25.781,6.8121,18.615,1.7381,33.193,13.844,23.601,1.2971,18.728,2.3901,4.8233,2.2394,0.0016224,0.82825,0.092945,53.879,43.457
774,0.77111,3661.5,4502.3,8.8259,27.045,42.711,2704.2,75.305,120.39,0.32452,80.034,50.022,2633.8,24.239,50.452,3102.4,22.958,68.031,276.71,341.82,94.575,77.182,32.268,8.9966,26.326,6.9745,18.755,1.7186,32.607,13.815,23.622,1.1292,18.076,2.3266,4.8592,2.3012,0.0016224,0.82825,0.092945,53.879,43.457
775,0.77099,3683.0,4501.4,8.837,26.777,42.466,2706.1,74.798,120.41,0.3227,80.13,52.519,2635.2,25.769,49.432,3103.7,22.631,68.004,275.67,341.79,94.456,77.435,32.268,8.9966,26.326,6.9745,18.755,1.7186,32.607,13.815,23.622,1.1292,18.076,2.3266,4.8592,2.3012,0.014926,0.83951,0.10497,53.864,43.946
776,0.75656,3607.6,4501.6,8.8564,26.932,41.964,2709.7,75.798,120.41,0.31818,80.411,49.111,2638.5,25.506,50.324,3105.5,24.438,68.046,275.35,341.75,94.595,77.821,32.486,8.8448,26.291,7.09,18.483,1.7563,33.351,13.797,23.372,1.243,18.179,2.3744,4.8242,2.3302,0.014926,0.83951,0.10497,53.864,43.946
777,0.75965,3622.6,4496.1,8.7023,26.782,42.203,2709.9,74.43,120.43,0.31915,80.508,49.159,2639.1,24.734,50.995,3105.4,23.616,68.115,272.78,342.0,94.509,77.726,32.486,8.8448,26.291,7.09,18.483,1.7563,33.351,13.797,23.372,1.243,18.179,2.3744,4.8242,2.3302,0.014926,0.83951,0.10497,53.864,43.946
778,0.73554,3621.1,4554.0,8.7407,26.962,41.942,2710.6,74.38,120.4,0.31291,80.487,49.971,2639.3,24.705,49.404,3106.2,22.726,68.166,272.53,341.98,94.659,77.644,32.148,8.7274,26.201,6.7959,18.823,1.7348,33.657,13.975,24.092,1.3088,18.475,2.3354,4.8795,2.2916,0.014926,0.83951,0.10497,53.864,43.946
779,0.7345,3564.6,4508.2,8.8599,27.108,42.088,2707.9,74.088,120.39,0.31483,80.17,50.749,2636.6,24.862,48.737,3105.3,22.16,68.162,271.38,341.92,94.796,76.719,32.148,8.7274,26.201,6.7959,18.823,1.7348,33.657,13.975,24.092,1.3088,18.475,2.3354,4.8795,2.2916,0.014926,0.83951,0.10497,53.864,43.946
780,0.76876,3653.3,4502.6,8.8604,26.897,42.424,2706.6,74.635,120.39,0.3385,79.869,51.048,2635.7,24.11,49.347,3103.0,23.358,68.043,274.73,342.2,94.622,77.097,32.289,8.9225,26.316,6.8115,19.04,1.7046,33.387,13.751,24.006,1.2299,18.08,2.3619,4.9121,2.2911,0.011088,0.82914,0.097815,53.62,43.177
781,0.76778,3676.5,4424.8,8.8587,26.945,42.359,2706.9,74.546,120.43,0.33721,79.901,49.93,2634.7,25.481,50.261,3103.6,22.845,67.953,273.82,342.23,94.737,77.387,32.289,8.9225,26.316,6.8115,19.04,1.7046,33.387,13.751,24.006,1.2299,18.08,2.3619,4.9121,2.2911,0.011088,0.82914,0.097815,53.62,43.177
782,0.75275,3682.2,4494.0,8.7464,26.705,42.059,2707.8,74.977,120.39,0.31302,79.972,51.191,2636.6,24.112,49.183,3102.6,24.123,67.924,274.38,342.23,94.477,77.019,31.816,8.8085,26.224,6.798,18.791,1.7349,33.344,14.008,23.912,1.232,18.334,2.3902,4.8692,2.3765,0.011088,0.82914,0.097815,53.62,43.177
783,0.75245,3674.5,4482.6,8.952,27.46,42.232,2707.8,75.375,120.44,0.31164,79.922,50.046,2636.9,25.25,48.438,3103.4,22.713,67.923,274.69,342.48,94.674,77.328,31.816,8.8085,26.224,6.798,18.791,1.7349,33.344,14.008,23.912,1.232,18.334,2.3902,4.8692,2.3765,0.011088,0.82914,0.097815,53.62,43.177
784,0.80036,3669.5,4514.4,8.8556,26.789,42.563,2709.2,75.468,120.39,0.34168,80.145,50.858,2638.7,24.077,50.615,3105.5,22.029,67.951,275.29,342.6,94.352,77.741,32.47,8.947,26.054,6.7829,18.681,1.744,32.899,13.95,23.785,1.449,18.423,2.3461,4.7821,2.3503,0.011088,0.82914,0.097815,53.62,43.177
785,0.79769,3664.7,4484.7,8.8069,26.348,42.766,2710.7,75.576,120.43,0.34052,80.285,49.598,2639.6,25.865,49.717,3108.2,22.909,68.005,274.56,342.37,94.566,77.767,32.47,8.947,26.054,6.7829,18.681,1.744,32.899,13.95,23.785,1.449,18.423,2.3461,4.7821,2.3503,0.0049461,0.81441,0.098284,53.504,44.818
786,0.73925,3700.1,4513.5,8.9269,26.736,42.28,2710.6,76.159,120.4,0.3356,80.333,50.392,2639.9,25.103,50.775,3106.5,23.445,68.065,274.08,342.27,94.378,77.477,32.416,9.0418,26.328,6.9248,19.275,1.7226,32.863,13.727,24.169,1.1556,18.609,2.3179,4.7555,2.2655,0.0049461,0.81441,0.098284,53.504,44.818
787,0.73659,3687.7,4476.2,8.9322,26.786,42.591,2708.5,74.686,120.44,0.33352,80.277,49.369,2637.5,23.969,50.647,3105.0,23.739,68.129,276.12,342.81,94.491,77.461,32.416,9.0418,26.328,6.9248,19.275,1.7226,32.863,13.727,24.169,1.1556,18.609,2.3179,4.7555,2.2655,0.0049461,0.81441,0.098284,53.504,44.818
788,0.74008,3645.7,4391.5,8.8514,27.046,41.874,2706.3,75.44,120.37,0.30804,80.089,51.343,2635.0,23.344,48.695,3102.2,21.999,68.127,270.88,342.75,94.584,76.826,32.334,8.8506,26.253,6.8545,18.741,1.7554,33.089,13.824,23.56,1.3589,18.062,2.3618,4.848,2.3328,0.0049461,0.81441,0.098284,53.504,44.818
789,0.73889,3691.3,4442.9,8.7297,26.657,41.983,2706.1,75.643,120.4,0.31253,79.992,51.172,2634.9,25.573,49.212,3100.1,23.691,68.059,272.85,342.71,94.717,77.5,32.334,8.8506,26.253,6.8545,18.741,1.7554,33.089,13.824,23.56,1.3589,18.062,2.3618,4.848,2.3328,0.0049461,0.81441,0.098284,53.504,44.818
790,0.7447,3674.2,4490.8,8.9711,26.921,42.29,2707.0,73.9,120.39,0.31986,80.139,50.352,2636.5,24.964,51.718,3102.5,22.761,68.022,271.42,342.49,94.559,77.206,32.143,8.7617,26.322,6.8903,18.918,1.7074,33.028,13.834,24.062,1.0695,18.509,2.3598,4.874,2.294,0.01252,0.83695,0.10681,53.635,43.713
791,0.74586,3671.0,4459.3,8.7766,27.021,42.125,2706.3,74.888,120.39,0.3217,80.032,48.474,2634.7,26.942,48.903,3102.9,23.511,68.015,272.32,342.32,94.7,77.149,32.143,8.7617,26.322,6.8903,18.918,1.7074,33.028,13.834,24.062,1.0695,18.509,2.3598,4.874,2.294,0.01252,0.83695,0.10681,53.635,43.713
792,0.76502,3665.4,4488.9,8.7701,26.97,42.378,2707.1,75.248,120.4,0.32037,80.07,48.778,2636.5,25.654,50.07,3102.3,23.433,67.968,272.81,342.73,94.588,77.397,32.153,8.8783,26.88,6.8775,18.634,1.688,33.039,14.012,23.405,1.2741,18.696,2.2998,4.8279,2.2622,0.01252,0.83695,0.10681,53.635,43.713
793,0.7659,3659.3,4479.5,8.8129,27.102,42.28,2707.2,75.976,120.39,0.32552,80.061,51.286,2636.0,24.097,51.641,3102.7,23.595,67.973,273.2,342.14,94.692,77.392,32.153,8.8783,26.88,6.8775,18.634,1.688,33.039,14.012,23.405,1.2741,18.696,2.2998,4.8279,2.2622,0.01252,0.83695,0.10681,53.635,43.713
794,0.76136,3643.7,4496.0,8.9327,26.397,42.446,2708.6,74.59,120.41,0.34319,80.174,49.398,2637.7,26.002,51.416,3103.5,22.478,67.947,270.85,342.65,94.478,77.401,32.604,8.847,26.527,7.0089,18.672,1.7442,33.437,13.861,23.959,1.2165,18.661,2.3528,4.8079,2.3418,0.01252,0.83695,0.10681,53.635,43.713
795,0.76368,3653.1,4468.5,8.7288,27.15,42.341,2708.5,74.327,120.43,0.34282,80.218,49.629,2637.5,22.823,48.179,3104.5,22.289,67.959,271.09,342.34,94.608,77.226,32.604,8.847,26.527,7.0089,18.672,1.7442,33.437,13.861,23.959,1.2165,18.661,2.3528,4.8079,2.3418,0.0021798,0.82545,0.072512,53.143,43.531
796,0.71686,3632.0,4495.4,8.9121,26.821,41.954,2707.3,75.017,120.39,0.32664,80.036,48.812,2635.8,26.998,50.24,3102.5,22.226,67.976,274.07,342.53,94.777,76.93,32.44,8.9629,26.561,6.8409,18.681,1.7761,33.111,13.869,24.194,1.3625,18.403,2.3167,4.7616,2.246,0.0021798,0.82545,0.072512,53.143,43.531
797,0.71722,3607.9,4535.7,8.8308,26.724,42.396,2707.1,75.745,120.36,0.32517,79.844,49.438,2636.2,25.505,50.3,3100.7,22.62,67.874,271.55,342.52,94.764,77.257,32.44,8.9629,26.561,6.8409,18.681,1.7761,33.111,13.869,24.194,1.3625,18.403,2.3167,4.7616,2.246,0.0021798,0.82545,0.072512,53.143,43.531
798,0.72839,3671.2,4519.3,8.8148,26.805,42.113,2709.6,74.934,120.42,0.32497,80.129,51.155,2639.2,25.831,50.691,3104.0,23.397,67.88,271.9,342.5,94.67,77.702,32.919,8.8906,26.392,6.8962,18.093,1.6819,33.399,14.067,23.87,1.147,18.761,2.3986,4.8403,2.2671,0.0021798,0.82545,0.072512,53.143,43.531
799,0.72815,3686.4,4479.2,8.8976,26.683,42.421,2710.6,75.305,120.41,0.32983,80.295,47.86,2639.8,24.658,49.681,3107.1,23.618,67.93,271.82,341.93,94.522,77.727,32.919,8.8906,26.392,6.8962,18.093,1.6819,33.399,14.067,23.87,1.147,18.761,2.3986,4.8403,2.2671,0.0021798,0.82545,0.072512,53.143,43.531
800,0.67876,3650.9,4561.4,8.7499,26.851,42.398,2710.4,74.915,120.43,0.34946,80.341,48.588,2639.4,23.408,50.097,3106.4,23.447,68.016,271.74,342.21,94.733,77.736,32.255,8.8487,26.95,6.8583,18.343,1.7405,32.685,13.822,23.814,1.0517,18.033,2.321,4.7921,2.2377,0.011132,0.83851,0.10685,53.361,43.461
801,0.67841,3645.0,4563.1,8.8951,27.123,42.591,2707.8,74.608,120.39,0.35078,80.247,49.965,2637.2,25.742,49.219,3105.5,22.77,68.016,269.63,341.42,94.611,77.287,32.255,8.8487,26.95,6.8583,18.343,1.7405,32.685,13.822,23.814,1.0517,18.033,2.321,4.7921,2.2377,0.011132,0.83851,0.10685,53.361,43.461
802,0.73943,3675.3,4515.4,8.8569,26.873,42.485,2707.7,74.136,120.41,0.32348,80.03,49.329,2636.1,25.121,49.825,3106.4,22.641,67.962,270.69,341.29,94.701,77.383,32.108,8.8638,26.447,6.8993,18.515,1.7454,32.892,13.92,24.103,1.2193,18.392,2.3183,4.8487,2.3019,0.011132,0.83851,0.10685,53.361,43.461
803,0.73745,3681.2,4533.2,8.829,26.439,42.264,2709.1,74.87,120.4,0.32555,80.086,51.538,2638.4,24.783,48.88,3105.8,22.241,67.937,271.48,341.07,94.495,77.3,32.108,8.8638,26.447,6.8993,18.515,1.7454,32.892,13.92,24.103,1.2193,18.392,2.3183,4.8487,2.3019,0.011132,0.83851,0.10685,53.361,43.461
804,0.75132,3635.4,4509.5,8.8935,27.011,42.13,2708.5,74.336,120.41,0.3367,79.969,49.605,2637.5,25.882,51.242,3105.6,24.412,67.881,272.2,341.17,94.724,77.335,31.956,8.7926,26.191,6.9247,18.846,1.7122,32.872,13.801,24.408,1.2877,18.925,2.3517,4.8897,2.3158,0.011132,0.83851,0.10685,53.361,43.461
805,0.75193,3700.5,4533.9,8.8629,26.876,42.542,2710.9,74.757,120.43,0.33178,80.164,49.054,2640.4,25.753,49.516,3107.7,22.828,67.861,271.03,341.03,94.538,77.572,31.956,8.7926,26.191,6.9247,18.846,1.7122,32.872,13.801,24.408,1.2877,18.925,2.3517,4.8897,2.3158,0.018758,0.81585,0.099921,53.847,44.254
806,0.76844,3656.5,4507.2,8.7969,26.748,41.874,2713.1,74.947,120.38,0.31813,80.367,48.568,2642.8,24.137,51.366,3109.0,22.086,67.921,271.77,341.07,94.584,77.402,32.34,9.0273,26.376,6.7743,18.93,1.7465,32.877,13.777,24.367,1.1297,18.671,2.2951,4.8074,2.2694,0.018758,0.81585,0.099921,53.847,44.254
807,0.76886,3666.8,4498.8,8.856,26.801,42.397,2713.0,74.436,120.43,0.31928,80.293,49.177,2641.4,23.751,48.796,3108.8,23.276,67.985,271.06,341.43,94.642,77.284,32.34,9.0273,26.376,6.7743,18.93,1.7465,32.877,13.777,24.367,1.1297,18.671,2.2951,4.8074,2.2694,0.018758,0.81585,0.099921,53.847,44.254
808,0.73268,3649.1,4507.2,8.7879,27.143,42.168,2711.5,75.279,120.37,0.31483,80.174,51.665,2640.6,25.181,48.78,3108.0,23.847,67.98,270.41,341.23,94.44,77.056,31.618,8.9379,26.524,7.003,18.616,1.7092,32.716,13.75,24.52,1.2197,18.577,2.2813,4.7673,2.2957,0.018758,0.81585,0.099921,53.847,44.254
809,0.73209,3704.8,4482.8,8.7669,27.271,42.205,2708.0,75.4,120.38,0.31974,79.998,50.678,2636.5,23.615,51.203,3106.6,23.09,67.932,272.27,340.7,94.602,77.041,31.618,8.9379,26.524,7.003,18.616,1.7092,32.716,13.75,24.52,1.2197,18.577,2.2813,4.7673,2.2957,0.018758,0.81585,0.099921,53.847,44.254
810,0.8052,3614.2,4498.5,8.6831,26.994,42.539,2707.5,74.257,120.41,0.31699,79.904,47.759,2635.2,23.413,49.322,3105.6,24.018,67.918,270.22,340.76,94.662,76.848,32.323,8.8362,26.467,6.8406,18.517,1.7003,32.498,13.88,24.512,1.3988,18.329,2.3038,4.9452,2.367,0.0095477,0.81175,0.10715,54.742,44.1
811,0.80594,3626.9,4488.3,8.9399,27.048,42.173,2710.2,74.637,120.38,0.32135,79.953,49.424,2638.2,24.536,48.807,3106.7,22.983,67.809,270.62,341.58,94.735,77.311,32.323,8.8362,26.467,6.8406,18.517,1.7003,32.498,13.88,24.512,1.3988,18.329,2.3038,4.9452,2.367,0.0095477,0.81175,0.10715,54.742,44.1
812,0.74028,3657.2,4514.7,8.8818,26.936,42.607,2711.5,75.102,120.42,0.32839,80.108,51.499,2640.7,26.066,49.748,3108.1,22.632,67.806,269.41,341.79,94.552,77.378,32.261,8.8206,26.341,6.8818,18.518,1.7001,33.002,13.903,24.026,1.2332,18.424,2.3226,4.7527,2.2719,0.0095477,0.81175,0.10715,54.742,44.1
813,0.73882,3679.8,4566.8,8.8035,26.841,42.744,2710.3,75.496,120.38,0.3302,80.151,48.392,2638.9,25.57,49.16,3108.1,22.211,67.825,268.57,341.59,94.637,77.248,32.261,8.8206,26.341,6.8818,18.518,1.7001,33.002,13.903,24.026,1.2332,18.424,2.3226,4.7527,2.2719,0.0095477,0.81175,0.10715,54.742,44.1
814,0.74103,3669.6,4539.9,8.8514,26.949,42.136,2708.5,75.049,120.41,0.33331,80.043,49.766,2637.5,22.876,49.277,3106.4,22.981,67.836,268.52,340.72,94.546,77.266,32.109,8.7517,26.613,6.6912,19.019,1.6991,32.632,13.741,24.061,1.2915,18.375,2.3071,4.8384,2.2421,0.0095477,0.81175,0.10715,54.742,44.1
815,0.74276,3660.6,4533.2,8.7103,26.964,42.201,2706.1,75.538,120.37,0.33557,79.886,50.544,2634.7,25.658,50.458,3105.4,23.589,67.782,266.03,340.55,94.787,76.959,32.109,8.7517,26.613,6.6912,19.019,1.6991,32.632,13.741,24.061,1.2915,18.375,2.3071,4.8384,2.2421,0.022416,0.81716,0.10042,53.27,43.686
816,0.75728,3730.3,4458.2,8.6489,26.82,41.987,2707.4,75.679,120.41,0.31748,79.95,48.813,2636.4,26.939,49.829,3103.6,22.174,67.695,267.11,340.92,94.57,77.116,32.063,9.0865,26.667,6.8635,18.531,1.6579,32.989,13.728,24.192,1.2354,18.544,2.3252,4.8955,2.2734,0.022416,0.81716,0.10042,53.27,43.686
817,0.75661,3722.5,4449.5,8.7793,27.006,41.815,2708.2,74.744,120.43,0.31356,80.258,52.045,2638.2,25.312,49.981,3104.8,23.216,67.688,266.62,340.74,94.415,77.893,32.063,9.0865,26.667,6.8635,18.531,1.6579,32.989,13.728,24.192,1.2354,18.544,2.3252,4.8955,2.2734,0.022416,0.81716,0.10042,53.27,43.686
818,0.76373,3682.3,4531.2,8.8161,27.136,42.25,2709.9,74.565,120.42,0.31385,80.593,50.262,2639.3,23.741,51.373,3108.7,22.47,67.805,261.76,340.09,94.488,77.468,32.084,8.9681,26.143,6.8814,19.058,1.7155,32.531,13.675,24.516,1.0774,18.842,2.3363,4.8185,2.2959,0.022416,0.81716,0.10042,53.27,43.686
819,0.76503,3673.9,4570.3,8.7145,27.205,42.064,2707.9,75.129,120.4,0.31555,80.336,51.488,2636.4,25.488,48.408,3105.1,22.501,67.832,264.01,340.62,94.521,77.166,32.084,8.9681,26.143,6.8814,19.058,1.7155,32.531,13.675,24.516,1.0774,18.842,2.3363,4.8185,2.2959,0.022416,0.81716,0.10042,53.27,43.686
820,0.76273,3692.0,4473.7,8.7766,26.865,42.113,2704.5,75.27,120.41,0.30644,80.038,49.095,2632.7,24.758,50.148,3101.7,24.489,67.776,261.92,340.85,94.599,76.827,31.947,8.8464,26.06,6.8408,18.746,1.7381,32.424,13.705,23.845,1.2284,18.534,2.3036,4.8484,2.3052,0.032755,0.82147,0.098719,53.911,43.922
821,0.76241,3669.9,4463.6,8.8487,26.888,42.186,2702.7,74.398,120.37,0.30935,79.97,49.644,2630.6,25.116,50.134,3099.9,22.935,67.69,263.69,340.46,94.803,77.175,31.947,8.8464,26.06,6.8408,18.746,1.7381,32.424,13.705,23.845,1.2284,18.534,2.3036,4.8484,2.3052,0.032755,0.82147,0.098719,53.911,43.922
822,0.77528,3660.0,4509.9,8.5765,27.248,42.533,2701.5,75.413,120.39,0.30701,80.022,48.515,2629.7,22.883,49.362,3101.0,22.944,67.62,261.91,339.98,94.661,77.129,32.158,8.8854,26.588,6.8202,18.614,1.6908,32.669,13.88,24.138,1.3718,18.64,2.3279,4.9526,2.2633,0.032755,0.82147,0.098719,53.911,43.922
823,0.77734,3664.9,4467.3,8.722,26.764,42.398,2702.5,75.101,120.4,0.30739,80.075,49.536,2630.4,25.072,50.402,3102.2,23.494,67.607,263.37,339.46,94.598,77.245,32.158,8.8854,26.588,6.8202,18.614,1.6908,32.669,13.88,24.138,1.3718,18.64,2.3279,4.9526,2.2633,0.032755,0.82147,0.098719,53.911,43.922
824,0.75801,3702.4,4475.4,8.6851,26.863,42.414,2704.0,75.725,120.38,0.32567,80.245,50.148,2632.4,25.844,50.06,3101.4,23.467,67.607,259.96,340.16,94.599,77.411,31.996,8.8852,26.508,6.99,18.704,1.6994,32.854,13.821,24.037,1.4853,18.959,2.3232,4.8435,2.26,0.032755,0.82147,0.098719,53.911,43.922
825,0.75917,3654.1,4534.4,8.6143,27.139,42.251,2701.2,75.72,120.39,0.32828,80.221,49.348,2629.3,27.988,49.788,3101.2,23.328,67.621,260.02,338.92,94.646,77.297,31.996,8.8852,26.508,6.99,18.704,1.6994,32.854,13.821,24.037,1.4853,18.959,2.3232,4.8435,2.26,0.017333,0.83284,0.079605,54.943,44.202
826,0.77443,3605.2,4505.5,8.7559,26.835,42.137,2701.5,74.827,120.41,0.32071,80.336,48.949,2630.2,27.183,50.109,3101.4,22.975,67.634,260.4,339.16,94.626,77.662,32.455,8.9246,26.259,6.9369,18.596,1.7088,32.669,13.764,23.886,1.0684,18.505,2.3463,4.8683,2.3485,0.017333,0.83284,0.079605,54.943,44.202
827,0.77608,3612.7,4502.0,8.6721,27.188,42.208,2702.8,75.268,120.38,0.32076,80.436,51.959,2631.1,25.102,49.951,3100.9,23.063,67.663,258.16,339.02,94.722,77.224,32.455,8.9246,26.259,6.9369,18.596,1.7088,32.669,13.764,23.886,1.0684,18.505,2.3463,4.8683,2.3485,0.017333,0.83284,0.079605,54.943,44.202
828,0.73055,3646.4,4504.5,8.7141,26.811,42.322,2699.2,75.52,120.39,0.31315,80.243,48.987,2627.2,26.55,49.344,3099.5,23.529,67.661,257.23,338.61,94.826,77.127,31.971,8.7925,26.006,6.9164,18.974,1.6898,32.995,13.706,24.199,1.4452,19.085,2.3845,4.8766,2.2802,0.017333,0.83284,0.079605,54.943,44.202
829,0.72996,3661.1,4514.5,8.7476,26.733,41.758,2699.4,75.177,120.4,0.31465,80.305,49.746,2628.4,25.311,50.387,3097.8,22.434,67.633,257.65,338.96,94.674,77.094,31.971,8.7925,26.006,6.9164,18.974,1.6898,32.995,13.706,24.199,1.4452,19.085,2.3845,4.8766,2.2802,0.017333,0.83284,0.079605,54.943,44.202
830,0.77669,3668.0,4492.6,8.7462,26.823,42.115,2698.8,74.812,120.41,0.30914,80.305,49.968,2627.8,25.199,51.698,3097.6,23.021,67.591,257.46,339.23,94.804,77.198,32.034,8.722,26.318,6.897,18.862,1.6918,32.656,13.848,23.844,1.36,18.539,2.3316,4.8896,2.2482,0.0045729,0.84786,0.1166,53.67,43.513
831,0.77771,3664.5,4501.3,8.6658,27.4,42.158,2698.1,75.191,120.4,0.30604,80.172,48.881,2625.8,25.042,50.15,3098.1,23.392,67.565,259.33,338.14,94.729,77.172,32.034,8.722,26.318,6.897,18.862,1.6918,32.656,13.848,23.844,1.36,18.539,2.3316,4.8896,2.2482,0.0045729,0.84786,0.1166,53.67,43.513
832,0.77165,3670.0,4477.1,8.7861,27.082,42.039,2699.4,75.835,120.4,0.3239,80.46,48.336,2626.8,22.285,50.381,3099.1,22.639,67.558,259.09,338.26,94.753,77.876,31.548,8.9309,26.507,6.8441,18.869,1.6791,32.644,13.63,24.11,1.1679,18.776,2.3053,4.9033,2.3507,0.0045729,0.84786,0.1166,53.67,43.513
833,0.77449,3637.3,4481.7,8.6553,27.005,42.277,2700.1,75.877,120.42,0.32233,80.528,50.267,2628.2,25.094,50.308,3099.8,22.069,67.626,259.54,338.24,94.678,77.205,31.548,8.9309,26.507,6.8441,18.869,1.6791,32.644,13.63,24.11,1.1679,18.776,2.3053,4.9033,2.3507,0.0045729,0.84786,0.1166,53.67,43.513
834,0.82246,3679.7,4463.7,8.8688,26.526,42.064,2698.5,75.107,120.39,0.2963,80.341,50.637,2625.7,26.633,50.642,3098.9,22.082,67.63,258.36,338.48,94.724,76.854,31.808,8.9521,25.99,6.8667,19.175,1.715,32.377,13.836,23.857,1.5765,18.606,2.3509,4.9399,2.2163,0.0045729,0.84786,0.1166,53.67,43.513
835,0.82426,3676.0,4481.5,8.6953,26.546,42.263,2698.2,74.605,120.41,0.29674,80.274,48.085,2627.4,23.92,50.121,3097.7,23.458,67.579,258.14,338.67,94.638,77.23,31.808,8.9521,25.99,6.8667,19.175,1.715,32.377,13.836,23.857,1.5765,18.606,2.3509,4.9399,2.2163,0.017563,0.84946,0.10354,54.287,43.593
836,0.80605,3681.8,4434.7,8.7359,26.935,42.031,2696.1,75.341,120.39,0.32048,80.157,49.504,2624.4,25.086,50.682,3096.3,23.207,67.574,258.12,338.68,94.723,77.033,31.614,9.0356,26.335,6.8082,18.496,1.7329,32.623,13.696,23.847,1.1371,19.46,2.3177,4.9004,2.2756,0.017563,0.84946,0.10354,54.287,43.593
837,0.8039,3659.8,4487.3,8.694,26.967,42.458,2695.9,75.502,120.43,0.31652,80.191,49.307,2624.0,25.874,49.276,3093.9,22.385,67.551,261.62,339.08,94.722,77.156,31.614,9.0356,26.335,6.8082,18.496,1.7329,32.623,13.696,23.847,1.1371,19.46,2.3177,4.9004,2.2756,0.017563,0.84946,0.10354,54.287,43.593
